color,player name,platform,player id,car id,car name,game duration,score,goals,assists,saves,shots,shots conceded,goals conceded,goals conceded while last defender,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,avg speed,total distance,time slow speed,percentage slow speed,time boost speed,percentage boost speed,time supersonic speed,percentage supersonic speed,time on ground,percentage on ground,time low in air,percentage low in air,time high in air,percentage high in air,time powerslide,avg powerslide time,count powerslide,time most back,time most forward,avg distance to ball,avg distance to ball has possession,avg distance to ball no possession,avg distance to team mates,time behind ball,percentage behind ball,time in front of ball,percentage in front of ball,time defensive half,percentage defensive half,time offensive half,percentage offensive half,time defensive third,percentage defensive third,time neutral third,percentage neutral third,time offensive third,percentage offensive third,demos inflicted,demos taken,rank
orange,Finn,Psynet,58c5fa2bddf3fd2c,2313,Mario NSR,63,170,1,1,0,1,0,0,0,100,261,50.12,338,286,52,3,5,104,88,16,1,2,6.78,8.82,63,21,19,1322,72314,35.78,56.86,24.15,38.38,3,4.77,47.77,75.91,15.16,24.09,0,0,0,0,0,13.4,40.5,2588,2629,2180,3431,44.1,70.08,18.83,29.92,19.27,30.62,43.66,69.38,11.47,18.23,18.32,29.11,33.14,52.66,0,0,silver
orange,johnny_pre_,PS4,johnny_pre_,4284,Fennec,63,140,1,0,0,2,0,0,0,50,385,51.11,336,276,60,3,5,23,0,23,0,2,6.97,4.95,36,23,0,1397,76186,33.6,53.37,25.62,40.69,3.74,5.94,43.68,69.38,16.48,26.18,2.8,4.45,0,0,0,40.2,13.2,2704,2600,3737,3431,58.39,92.74,4.57,7.26,36.14,57.39,26.83,42.61,28.23,44.83,21.35,33.91,13.39,21.26,0,0,silver
blue,St X,Epic,799fafb72ed7487185537389a745d2f2,4284,Fennec,546,602,3,0,0,7,4,4,4,42.86,262,55.03,2247,1549,698,22,62,489,321,168,5,16,62.4,92.88,230,683,191,1349,673324,333.48,61.73,185.11,34.26,21.66,4.01,371.74,68.81,154.3,28.56,14.21,2.63,7.76,0.3,26,289.7,227.8,2869,2983,2797,3355,428.76,79.36,111.5,20.64,353.02,65.34,187.24,34.66,261.39,48.38,177.27,32.81,101.59,18.8,1,2,silver
blue,Adake Theganksta,Epic,35bf521a991d4725bde8930ce3e52b9e,31,Venom,546,408,2,0,0,2,4,4,0,100,340,54.3,3049,2279,770,31,67,510,234,276,4,24,48.95,59.54,350,840,171,1477,742103,249.32,45.89,247.07,45.47,46.94,8.64,353.98,65.15,184.42,33.94,4.94,0.91,7.23,0.29,25,232.7,289.8,2725,2229,3088,3355,400.51,73.71,142.83,26.29,337.75,62.16,205.58,37.84,236.99,43.62,201.06,37.01,105.28,19.38,0,1,silver
orange,IN|INCIBL,Epic,7c807895691d4183ae95ed81affaba6c,23,Octane,546,564,2,0,1,2,9,5,4,100,326,59.78,2861,2376,485,35,48,633,479,154,7,15,51.01,154.06,525,1063,225,1359,674234,312.4,57.5,196,36.07,34.93,6.43,379.51,69.85,151.99,27.97,11.82,2.18,0.49,0.24,2,266.4,251.5,2364,2152,2592,3168,407.79,75.05,135.54,24.95,379.29,69.81,164.03,30.19,301.77,55.54,138.89,25.56,102.67,18.9,2,1,silver
orange,YT_grayfambam,PS4,YT_grayfambam,23,Octane,546,394,2,0,1,2,9,5,1,100,121,59.4,1407,849,558,14,50,359,192,167,3,14,44.99,111.44,264,505,108,1158,582158,425.11,77.81,102.19,18.71,19.02,3.48,407.55,74.6,135.05,24.72,3.72,0.68,0,0,0,269.5,265.7,2777,2759,2791,3168,402.13,73.61,144.19,26.39,404.01,73.95,142.3,26.05,312.99,57.29,158.85,29.08,74.48,13.63,1,0,silver
blue,Kosmokz,Epic,04e614cdcaa6449b966cf22f24703c59,23,Octane,319,360,2,0,0,3,4,5,4,66.67,234,29.38,858,454,404,5,32,84,0,84,0,7,52.38,10.64,150,45,0,1260,344586,200.15,65.28,93.81,30.6,12.64,4.12,201.32,65.66,99.51,32.46,5.77,1.88,0.54,0.13,4,234.1,220.5,2391,2286,2515,3311,222.82,72.67,83.79,27.33,221.66,72.3,84.94,27.7,177.77,57.98,87.75,28.62,41.09,13.4,0,4,silver
blue,GurkeFmR,Psynet,f4915f8ea2c38a21,4284,Fennec,319,176,1,0,0,3,4,5,1,33.33,374,54.84,760,652,108,9,9,0,0,0,0,0,24.14,6.99,29,247,0,1510,200428,84.05,51.91,60.38,37.29,17.48,10.8,90.25,55.74,64.02,39.54,7.63,4.71,4.34,0.16,27,92,72.1,2998,2851,3172,3311,121.75,75.2,40.16,24.8,110.85,68.47,51.05,31.53,93.35,57.66,40.71,25.15,27.84,17.2,0,0,silver
orange,RockStar4301,Epic,b864a2075f6b40bea94a97487d0f3e77,1919,Centio,319,661,4,0,2,3,6,3,0,133.33,339,52.94,2121,1678,443,22,40,381,212,169,3,15,33.4,72.24,689,543,98,1437,413982,175.33,55.06,111.35,34.97,31.74,9.97,228.67,71.81,89.75,28.19,0,0,1.42,0.28,5,137.6,155.5,2256,2188,2215,3151,226.65,71.18,91.76,28.82,177.59,55.77,140.83,44.23,128.55,40.37,102.37,32.15,87.5,27.48,3,0,silver
orange,ismail_akin,PS4,ismail_akin,4284,Fennec,319,378,1,1,1,1,6,3,3,100,374,39.57,1860,1542,318,17,27,244,100,144,1,12,44.04,58.48,249,157,0,1383,396431,173.41,54.4,119.33,37.43,26.05,8.17,193.95,60.84,120.29,37.73,4.54,1.42,4.23,0.21,20,155.5,136,2674,2384,2996,3151,251.7,78.96,67.08,21.04,188.94,59.27,129.84,40.73,146.94,46.09,87.81,27.54,84.04,26.36,1,0,silver
blue,Blaze_C17caz22oz,PS4,Blaze_C17caz22oz,4284,Fennec,289,453,1,0,3,0,8,4,1,0,289,53.9,1423,1175,248,13,23,159,100,59,1,5,15.48,26.4,229,133,0,1271,327242,184.86,65.6,83.74,29.72,13.21,4.69,164.39,58.34,108.33,38.44,9.07,3.22,2.71,0.39,7,126.7,146.2,2208,1786,2602,2688,185.3,65.76,96.5,34.24,222.7,79.02,59.11,20.98,170.97,60.67,76.42,27.12,34.42,12.21,0,2,silver
blue,BassThrone83511,XBox,4ff76639f4010900,2070,Werewolf,289,211,0,1,1,1,8,4,3,0,120,51.52,773,490,283,8,25,67,0,67,0,7,18.23,45.94,141,318,9,1199,313196,203.84,71.43,71.56,25.08,9.96,3.49,200.4,70.23,84.27,29.53,0.69,0.24,2.99,0.37,8,149.8,127.3,2426,2465,2432,2688,200.75,70.35,84.61,29.65,222.12,77.84,63.23,22.16,162.32,56.88,109.85,38.5,13.19,4.62,0,1,silver
orange,Adake Theganksta,Epic,35bf521a991d4725bde8930ce3e52b9e,31,Venom,289,457,2,2,0,6,1,1,1,33.33,319,44.97,1371,1026,345,12,30,293,149,144,2,13,40.09,23.31,126,182,60,1433,380198,148.82,51.59,123.5,42.82,16.13,5.59,178.52,61.89,101.77,35.28,8.16,2.83,4.9,0.26,19,133,137.6,2411,2456,2351,3255,230.86,80.03,57.59,19.97,161.33,55.93,127.11,44.07,100.55,34.86,117.24,40.64,70.66,24.5,0,0,silver
orange,St X,Epic,799fafb72ed7487185537389a745d2f2,4284,Fennec,289,420,2,2,0,2,1,1,0,100,315,48.32,1530,1140,390,14,33,306,174,132,2,11,33.34,40.75,313,259,25,1384,368865,165.56,57.33,103.85,35.96,19.35,6.7,194.74,67.44,88.1,30.51,5.92,2.05,2.33,0.29,8,138.3,132.7,2689,2599,2684,3255,234.78,81.31,53.98,18.69,155.28,53.77,133.48,46.23,102.97,35.66,110.17,38.15,75.62,26.19,3,0,silver
blue,paulaneur,Psynet,7af64c64dda6ed15,23,Octane,344,563,2,1,3,2,6,2,1,100,198,52.88,1153,673,480,9,42,331,194,137,2,12,24.59,32.37,258,249,12,1179,373591,236.05,68.8,93.15,27.15,13.88,4.05,212.15,61.84,120.36,35.08,10.57,3.08,0,0,0,149.2,178.8,1963,1773,2112,2700,247.61,72.17,95.47,27.83,215.55,62.83,127.53,37.17,156.51,45.62,107.67,31.38,78.9,23,0,0,silver
blue,mams31zetaa,PS4,mams31zetaa,23,Octane,344,266,1,1,0,0,6,2,1,0,315,44.05,1653,1223,430,14,37,144,0,144,0,12,67.61,45.51,597,188,0,1480,472123,173.5,50.5,134.2,39.06,35.88,10.44,221.41,64.44,117.47,34.19,4.71,1.37,0,0,0,181.3,149.2,2668,2343,3051,2700,257.41,74.92,86.17,25.08,225.23,65.55,118.36,34.45,176.67,51.42,98.18,28.57,68.74,20.01,0,0,silver
orange,Kosmokz,Epic,04e614cdcaa6449b966cf22f24703c59,23,Octane,344,382,2,0,0,4,2,3,1,50,159,19.26,700,100,600,1,51,349,100,249,1,21,114.2,7.17,62,10,0,1254,396447,227.98,67.04,103.21,30.35,8.87,2.61,205.89,60.55,125.22,36.82,8.95,2.63,0,0,0,146.4,190.4,1818,1568,2041,2601,222.81,65.52,117.26,34.48,181.5,53.37,158.56,46.63,131.71,38.73,93.75,27.57,114.61,33.7,0,0,silver
orange,antho-lecking83,Epic,ffc73cc93d654597a0ca6354d049671b,2269,Fast & Furious Nissan Skyline,344,142,0,0,0,2,2,3,2,0,352,56.19,2076,1703,373,24,33,117,21,96,2,8,19.89,55.96,294,696,178,1403,445898,181.6,52.9,133.89,39,27.78,8.09,213.81,62.28,123.22,35.89,6.25,1.82,0.07,0.07,1,203.6,142.5,2348,2630,2146,2601,251.56,73.28,91.72,26.72,221.42,64.5,121.86,35.5,165.11,48.1,94.53,27.54,83.63,24.36,0,0,silver
blue,silentbughunter,PS4,silentbughunter,4284,Fennec,374,629,3,0,2,4,8,3,2,75,230,58.26,1689,1292,397,16,37,260,185,75,2,8,10.52,84.35,176,341,30,1222,410595,255.47,68.85,102.02,27.5,13.54,3.65,237.36,63.97,123.19,33.2,10.47,2.82,3,1,3,152.1,207.7,1774,1745,1777,2512,274.2,73.9,96.83,26.1,275.15,74.16,95.88,25.84,218.21,58.81,92.39,24.9,60.43,16.29,0,0,silver
blue,SPONGEBOB018087,XBox,a138eddff9010900,4284,Fennec,374,393,1,1,2,3,8,3,1,33.33,176,36.63,1166,800,366,8,26,196,100,96,1,8,68.91,95.54,236,0,0,1071,356260,277.15,74.9,82.43,22.28,10.46,2.83,296.29,80.07,73.36,19.82,0.39,0.11,2.21,0.32,7,217.6,149.4,2552,2576,2511,2512,292.2,78.96,77.84,21.04,302.74,81.81,67.3,18.19,232.39,62.8,108.23,29.25,29.42,7.95,0,0,silver
orange,Kosmokz,Epic,04e614cdcaa6449b966cf22f24703c59,23,Octane,374,488,1,2,1,5,7,4,2,20,191,35.67,1001,591,410,7,35,298,42,256,1,22,78.44,30.39,87,118,67,1179,396732,267.34,72.42,94.52,25.6,7.29,1.97,243.36,65.92,117.99,31.96,7.8,2.11,0,0,0,170.5,188.8,1878,1920,1793,2227,267.12,72.36,102.03,27.64,183.3,49.65,185.85,50.35,133.66,36.21,118.61,32.13,116.88,31.66,0,0,silver
orange,zRxzzer,PS4,zRxzzer,23,Octane,374,414,2,1,0,3,7,4,2,66.67,274,54.08,1790,1443,347,19,32,241,83,158,3,14,34.99,100.34,389,480,220,1307,447046,226.26,60.61,130.26,34.89,16.79,4.5,263,70.45,104.58,28.01,5.72,1.53,4.7,0.31,15,196.8,160.5,2339,2160,2544,2227,269.38,72.16,103.93,27.84,223.73,59.93,149.57,40.07,167.66,44.91,105.65,28.3,99.99,26.79,0,0,silver
blue,Kosmokz,Epic,04e614cdcaa6449b966cf22f24703c59,23,Octane,518,553,2,0,2,5,3,2,1,40,168,37.46,1453,617,836,9,68,366,108,258,2,22,80.82,57.52,199,293,91,1243,612924,345.09,66.63,162.93,31.46,9.93,1.92,348.23,67.23,157.35,30.38,12.38,2.39,0,0,0,249,264.4,2014,1890,2109,2638,370.98,71.62,146.97,28.38,302.33,58.37,215.62,41.63,205.92,39.76,167.84,32.4,144.2,27.84,0,0,silver
blue,Gosht_dragon,PS4,Gosht_dragon,10900,Shokunin,518,336,1,0,0,2,3,2,1,50,399,56.65,3320,2729,591,37,52,798,520,278,6,24,50.48,115.31,958,989,86,1406,696532,263.39,50.87,196.12,37.88,58.27,11.25,317.3,61.28,196.28,37.91,4.2,0.81,1.9,0.32,6,260.6,246.5,2456,2159,2714,2638,383.1,73.99,134.69,26.01,307.63,59.41,210.15,40.59,225.94,43.64,154.74,29.89,137.1,26.48,0,0,silver
orange,Electromas,PS4,Electromas,4284,Fennec,518,462,1,1,1,1,7,3,1,100,322,51.56,2784,2288,496,27,44,580,440,140,5,13,61.61,89.14,515,425,67,1311,642022,315.38,60.95,167.91,32.45,34.18,6.61,334.65,64.67,172.54,33.34,10.27,1.98,0,0,0,219,284.3,2154,2033,2270,2883,369.14,71.34,148.33,28.66,348.32,67.31,169.14,32.69,261.31,50.5,159.91,30.9,96.24,18.6,0,0,silver
orange,DomRotti2013,PS4,DomRotti2013,23,Octane,518,458,1,0,3,2,7,3,2,50,350,44.36,3071,2686,385,31,34,509,400,109,4,10,119.25,150.48,783,413,0,1361,673921,293.1,56.6,178.21,34.41,46.57,8.99,299.83,57.9,204.39,39.47,13.66,2.64,0,0,0,294.6,218.1,2670,2379,2972,2883,381.05,73.58,136.83,26.42,381.5,73.67,136.38,26.33,303.7,58.64,134.57,25.98,79.61,15.37,0,0,silver
blue,tmol27,Epic,d95c3853ed2443829e19330d460a1aad,23,Octane,114,147,0,0,1,3,2,1,0,0,188,64.9,438,309,129,5,11,33,0,33,0,3,0,12.53,0,190,0,1131,120168,82.37,72.49,26.82,23.6,4.44,3.91,62.9,55.36,40.74,35.86,9.98,8.78,0.97,0.12,8,51.1,59.1,2169,2149,2141,3250,75.54,66.47,38.1,33.53,58.55,51.53,55.08,48.47,42.97,37.82,40.67,35.79,29.99,26.39,0,0,silver
blue,large mini egg,Epic,3f8c61662e2649eb87c654f8876040b5,23,Octane,114,30,0,0,0,0,2,1,1,0,346,54.16,656,496,160,7,14,260,200,60,2,5,10.98,12.51,21,113,0,1407,144148,58.87,52.85,37.62,33.77,14.9,13.38,69.59,62.48,37.65,33.8,4.14,3.72,2.08,0.17,12,59.4,48.3,2398,2137,2755,3250,76.11,68.33,35.27,31.67,58.38,52.42,52.99,47.58,39.76,35.7,35.98,32.3,35.64,32,1,1,silver
orange,no1ce_69,Epic,d887e1743bf142b68042a936da3bca83,6247,McLaren 765LT,114,122,1,0,0,1,3,0,0,100,205,55.53,426,207,219,4,20,7,0,7,0,2,0,13.67,67,209,17,1260,132516,74.75,65.34,35.51,31.04,4.14,3.62,73,63.81,40.33,35.25,1.07,0.94,1.13,0.57,2,74.2,41.9,1727,1347,1980,1753,92.04,80.45,22.36,19.55,86.64,75.73,27.76,24.27,63.43,55.44,34.31,29.99,16.67,14.57,0,0,silver
orange,kamadius,PS4,kamadius,23,Octane,114,98,0,1,0,1,3,0,0,0,325,42.25,494,393,101,4,9,12,0,12,0,1,16.72,8.54,60,6,0,1207,121771,76.88,69.01,31.59,28.36,2.93,2.63,65.94,59.2,44.95,40.35,0.5,0.45,0.53,0.11,5,42.6,65.3,1738,1575,1850,1753,65.14,58.48,46.25,41.52,75.37,67.66,36.02,32.34,47.19,42.36,47.57,42.71,16.63,14.93,1,1,silver
blue,PookyNatalie,Epic,0ee9d7529d214837980b17baef96852f,23,Octane,148,531,3,0,0,7,1,1,1,42.86,589,50.22,1245,951,294,13,26,217,59,158,1,14,14.3,27.36,175,255,40,1548,205222,68.23,46.1,49.28,33.29,30.51,20.61,65.3,44.12,63.11,42.64,19.61,13.25,2.13,0.08,27,51.2,85.3,1909,1780,1970,3116,117.29,79.24,30.73,20.76,79.99,54.04,68.03,45.96,56.32,38.05,43.26,29.23,48.44,32.73,1,0,silver
blue,Boxed_by_Ralphie,PS4,Boxed_by_Ralphie,4284,Fennec,148,134,0,2,0,1,1,1,0,0,194,54.17,660,392,268,5,16,83,0,83,0,7,10.09,9,0,107,0,1235,160920,100.17,67.64,42.82,28.91,5.1,3.44,94.17,63.59,48.72,32.9,5.2,3.51,0.6,0.6,1,92.7,45.2,3011,2878,3282,3116,116.26,78.51,31.82,21.49,86.15,58.17,61.94,41.83,65.52,44.25,44.28,29.9,38.28,25.85,0,0,silver
orange,EerieDoctor3588,XBox,5b97a531f4010900,23,Octane,148,154,1,0,0,0,8,3,0,0,386,39.66,903,666,237,7,20,60,0,60,0,5,27.12,3.9,28,33,0,1238,159209,94.84,65.5,44.44,30.69,5.51,3.81,80.81,55.81,57.94,40.02,6.04,4.17,0,0,0,73,61.6,2558,1401,2921,3104,85.02,58.72,59.77,41.28,105.84,73.1,38.94,26.9,78.28,54.07,49.09,33.91,17.41,12.03,0,1,silver
orange,otso2011;PS4;otso2011;11677,otso2011,PS4,otso2011,11677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silver
blue,Kosmokz,Epic,04e614cdcaa6449b966cf22f24703c59,23,Octane,281,234,1,0,0,1,4,3,1,100,163,36.66,706,289,417,5,35,107,0,107,0,9,80.12,16.53,17,125,0,1247,330099,188.46,67.08,79.33,28.24,13.16,4.68,176.51,62.82,97.95,34.86,6.5,2.31,0,0,0,158.9,114.4,1943,1883,1940,2328,176.82,62.94,104.13,37.06,176.18,62.71,104.77,37.29,137.97,49.11,71.75,25.54,71.23,25.35,0,0,silver
blue,Tuomx,PS4,Tuomx,3451,Nimbus,281,212,0,1,0,2,4,3,2,0,239,54.97,1251,972,279,13,25,346,167,179,3,16,24.84,69.69,444,335,133,1399,369200,150.61,53.74,106.18,37.89,23.47,8.37,162.78,58.08,113.08,40.35,4.4,1.57,1.61,0.4,4,115.3,154.1,2097,1564,2556,2328,163.46,58.33,116.79,41.67,150.7,53.77,129.56,46.23,123.37,44.02,63.39,22.62,93.5,33.36,1,0,silver
orange,Deadpool4021,XBox,e9fae711f3010900,23,Octane,281,386,2,1,0,2,3,1,1,100,252,57.4,1110,785,325,10,28,224,52,172,1,15,9.86,20.37,327,227,56,1293,300071,173.09,61.99,86.03,30.81,20.11,7.2,172.48,61.77,102.09,36.56,4.65,1.67,2.35,0.29,8,136.7,135.9,2212,2204,2159,2872,188.37,67.46,90.85,32.54,150.66,53.96,128.56,46.04,123.25,44.14,63.13,22.61,92.84,33.25,0,0,silver
orange,AnthoNy_Blak,PS4,AnthoNy_Blak,29,Hotshot,281,300,1,0,1,2,3,1,0,50,251,45.64,1207,622,585,8,50,468,252,216,3,18,21.09,27.53,434,177,47,1358,354891,165.59,59.53,92.32,33.19,20.23,7.27,199.98,71.9,75.67,27.21,2.49,0.9,0,0,0,137.3,165.2,2295,2436,2115,2872,207.35,74.55,70.79,25.45,167.08,60.07,111.06,39.93,136.76,49.17,69.18,24.87,72.2,25.96,0,1,silver
